sample_id,xi,E_true,alpha_true,u_true_disp_y_tip,u_true_disp_y_x0900,u_true_disp_y_x0800,u_true_disp_y_x0700,u_true_disp_y_x0600,u_true_disp_y_x0500,u_true_disp_y_x0400,u_true_disp_y_x0300,u_true_disp_y_x0200,u_true_disp_y_x0100,u_hat_disp_y_tip,u_hat_disp_y_x0900,u_hat_disp_y_x0800,u_hat_disp_y_x0700,u_hat_disp_y_x0600,u_hat_disp_y_x0500,u_hat_disp_y_x0400,u_hat_disp_y_x0300,u_hat_disp_y_x0200,u_hat_disp_y_x0100,status,valid,law_residual,law_residual_disp_y_tip,law_residual_disp_y_x0900,law_residual_disp_y_x0800,law_residual_disp_y_x0700,law_residual_disp_y_x0600,law_residual_disp_y_x0500,law_residual_disp_y_x0400,law_residual_disp_y_x0300,law_residual_disp_y_x0200,law_residual_disp_y_x0100
11,8.1675856204540834e-02,2.0858987346487195e+11,1.0081675856204542e+00,-1.8787037826873044e-06,-1.5987740684459211e-06,-1.3245084937066177e-06,-1.0614479892223318e-06,-8.1517621835692186e-07,-5.9115410004537523e-07,-3.9480786370220424e-07,-2.3165891118213624e-07,-1.0695653821517759e-07,-2.6313404765410819e-08,-1.8533415396000702e-06,-1.5579960743381001e-06,-1.2973142307483318e-06,-1.0471047078198219e-06,-8.0926061514281324e-07,-5.6458268437256473e-07,-4.0070733632075652e-07,-2.8213729914162238e-07,-5.4960335750274932e-08,2.1802864374853722e-08,ok,1,2.4806823262224498e-12,2.1314061626753755e-12,2.1658230764387554e-12,2.19868567796766e-12,2.2373214392246155e-12,2.27018404075352e-12,2.3208102106764272e-12,2.369882068364859e-12,2.41273667711539e-12,2.440714297335944e-12,2.4806823262224498e-12
12,1.6794893726297635e+00,2.4164863511970981e+11,1.1679489372629763e+00,-1.6216875552196195e-06,-1.3800536488503772e-06,-1.1433089989068656e-06,-9.1623650864885910e-07,-7.0365596790865753e-07,-5.1028121415150841e-07,-3.4079614102492486e-07,-1.9996679454302316e-07,-9.2324340096254405e-08,-2.2713597234838956e-08,-1.6007863616932592e-06,-1.3933131516262301e-06,-1.1769097493942348e-06,-9.1539025954184113e-07,-7.5257809382566109e-07,-5.1218880318558130e-07,-3.5677157474016744e-07,-1.5961247602384765e-07,-1.1801906650418288e-07,-1.0826642277538589e-07,ok,1,4.420463994847523e-12,3.966160733170909e-12,4.011901921785466e-12,4.0600856010541975e-12,4.11626288610023e-12,4.165334743788662e-12,4.228617456192296e-12,4.28879154412698e-12,4.340749981679437e-12,4.374278717023117e-12,4.420463994847523e-12
13,6.8589790241689619e-01,2.2109122760100558e+11,1.0685897902416897e+00,-1.7724745959464245e-06,-1.5083731917146168e-06,-1.2496156546042976e-06,-1.0014296096875923e-06,-7.6908299838025313e-07,-5.5772795811447837e-07,-3.7248389828180629e-07,-2.1856001929568595e-07,-1.0090880137880890e-07,-2.4825542967099268e-08,-1.7881814843068157e-06,-1.4826839133437814e-06,-1.2594493007150947e-06,-9.8014657273886970e-07,-7.1496656900400117e-07,-5.8883262189115960e-07,-3.4105877895996285e-07,-1.2659557694083917e-07,-5.6539171333533608e-08,-1.8871374813880088e-08,ok,1,4.391154106997419e-12,3.841815754412892e-12,3.89999144090325e-12,3.9606096180477834e-12,4.028999356364693e-12,4.0885073104846015e-12,4.162892253134487e-12,4.233280392895722e-12,4.293010391620555e-12,4.335198866556311e-12,4.391154106997419e-12
14,6.5698651983105349e-01,2.2049305109530450e+11,1.0656986519831053e+00,-1.7772831495662657e-06,-1.5124652635488395e-06,-1.2530057420520108e-06,-1.0041463921934589e-06,-7.7116944680887246e-07,-5.5924102058527511e-07,-3.7349441138098717e-07,-2.1915295167066895e-07,-1.0118255728096265e-07,-2.4892892284684910e-08,-1.7805847508676253e-06,-1.5548671588328615e-06,-1.2885161660890755e-06,-1.0180295090048836e-06,-7.4102468996890126e-07,-6.0064620506815441e-07,-3.6212454009522225e-07,-1.7385922043258753e-07,-5.0347939745701250e-08,-7.9748340764754122e-08,ok,1,6.701306176637445e-13,6.441513988875158e-13,6.490363801958665e-13,6.508127370352668e-13,6.52145004664817e-13,6.425970866530406e-13,6.519229600598919e-13,6.634692795159935e-13,6.701306176637445e-13,6.581402089977928e-13,6.477041125663163e-13
15,2.4199366955896945e-01,2.1190684902317508e+11,1.0241993669558969e+00,-1.8492964532019311e-06,-1.5737484756745352e-06,-1.3037759769363922e-06,-1.0448331556127898e-06,-8.0241627404685436e-07,-5.8190077147001459e-07,-3.8862794058790016e-07,-2.2803275681319997e-07,-1.0528234870803687e-07,-2.5901521332282282e-08,-1.8931415675095751e-06,-1.5577930981584188e-06,-1.2705043956158483e-06,-1.0496078048054076e-06,-8.3376542695540839e-07,-5.8170171962164602e-07,-2.9617505318341376e-07,-2.1186631211256199e-07,-1.4490756854446771e-07,-1.3586031382250051e-08,ok,1,-5.275779813018744e-13,-3.346212196220222e-13,-3.459454944731988e-13,-3.674838211509268e-13,-3.9102054927298013e-13,-4.218847493575595e-13,-4.333200465111986e-13,-4.4220183070819985e-13,-4.566347300283269e-13,-4.906075545818567e-13,-5.275779813018744e-13
16,6.1131390891265638e-02,2.0816480847754028e+11,1.0061131390891265e+00,-1.8825400276512762e-06,-1.6020387070893238e-06,-1.3272130919968334e-06,-1.0636154275063152e-06,-8.1684077861964141e-07,-5.9236121527014205e-07,-3.9561404703592499e-07,-2.3213195027397554e-07,-1.0717493958572534e-07,-2.6367135783263371e-08,-1.9269681537515396e-06,-1.6591642266445679e-06,-1.3303238026089567e-06,-1.0344471599821951e-06,-8.0582843598325564e-07,-6.3240992801152800e-07,-3.2869886024013857e-07,-1.5802322925121401e-07,-8.6206708034960886e-08,-3.8489191012624450e-08,ok,1,-1.6521228829446954e-12,-1.415201289489687e-12,-1.426192497433476e-12,-1.4451773111545663e-12,-1.465161325597819e-12,-1.4975798379168737e-12,-1.514899317101026e-12,-1.5311085732605534e-12,-1.5563106359195444e-12,-1.6010526238119382e-12,-1.6521228829446954e-12
17,-7.7321179502336579e-01,1.9090224796096655e+11,9.2267882049766337e-01,-2.0527709259232845e-06,-1.7469049432216613e-06,-1.4472278983384588e-06,-1.1597941047088350e-06,-8.9070456767439635e-07,-6.4592617553433529e-07,-4.3138791298657500e-07,-2.5312275516117250e-07,-1.1686635967238829e-07,-2.8751415077895930e-08,-2.0210607947357505e-06,-1.7317818959240005e-06,-1.4473134907123330e-06,-1.1863206291932116e-06,-9.1190027566447103e-07,-7.0784247204484906e-07,-4.3464583956414235e-07,-2.3169709008080082e-07,-9.5585013636996159e-08,5.7176332937243831e-08,ok,1,-7.69717622972621e-13,-5.515587986337778e-13,-5.733191699164308e-13,-6.051825707231728e-13,-6.340483693634269e-13,-6.706857291760571e-13,-6.84674539286334e-13,-6.924461004587101e-13,-7.046585537295869e-13,-7.357447984190912e-13,-7.69717622972621e-13
18,-1.0387596940814754e+00,1.8540806192945428e+11,8.9612403059185253e-01,-2.1136005642288826e-06,-1.7986708731208188e-06,-1.4901135162561057e-06,-1.1941622141785036e-06,-9.1709876295669961e-07,-6.6506686733465655e-07,-4.4417120525991239e-07,-2.6062352665440690e-07,-1.2032945353208481e-07,-2.9603404044548745e-08,-2.1555544906257689e-06,-1.8500478928706416e-06,-1.4359555719490724e-06,-1.2016480625000255e-06,-8.7084453070964616e-07,-6.8049835119188635e-07,-3.7979999057469832e-07,-2.1214338137909539e-07,-1.6211652379608867e-07,-1.4326947295772172e-08,ok,1,-3.4680036620216015e-12,-3.0817570717545095e-12,-3.120392833011465e-12,-3.167799356162959e-12,-3.2128744109627405e-12,-3.266831249959523e-12,-3.298694650766265e-12,-3.3252289810548064e-12,-3.3560931811393857e-12,-3.4070524179696804e-12,-3.4680036620216015e-12
19,1.1398450045618282e+00,2.3048339314438422e+11,1.1139845004561828e+00,-1.7002465078313731e-06,-1.4469071983227015e-06,-1.1986939941091128e-06,-9.6062149528331506e-07,-7.3774297539635539e-07,-5.3500062301160329e-07,-3.5730523231477394e-07,-2.0965372954209632e-07,-9.6796782050364572e-08,-2.3813905616092700e-08,-1.7093991820590148e-06,-1.4670471859415403e-06,-1.2400913683233538e-06,-1.0097968015599163e-06,-7.3713628486518964e-07,-5.6273540368223159e-07,-3.5700261154414003e-07,-2.2097955067700251e-07,-9.6310988164156723e-08,5.5338148055766144e-08,ok,1,-2.957412092996492e-12,-2.605804461097705e-12,-2.639666263348772e-12,-2.6831870059140783e-12,-2.723821168615359e-12,-2.7712276917668532e-12,-2.7982061112652445e-12,-2.822631017806998e-12,-2.8526070394718772e-12,-2.9015678748578466e-12,-2.957412092996492e-12
20,2.6650131628750844e-02,2.0745139122339886e+11,1.0026650131628752e+00,-1.8890140094832354e-06,-1.6075480558051220e-06,-1.3317773261265186e-06,-1.0672731595346981e-06,-8.1964986224214977e-07,-5.9439832241756726e-07,-3.9697454833491150e-07,-2.3293024300966789e-07,-1.0754351002861078e-07,-2.6457811336251143e-08,-1.7987717899097884e-06,-1.6282114000685527e-06,-1.3447991314159910e-06,-1.0851244043869977e-06,-8.1635669484602303e-07,-5.7083753350715578e-07,-4.0200670283582155e-07,-2.9806533547929062e-07,-1.4465619919203484e-07,-7.7887991456603443e-08,ok,1,-3.411715354673106e-13,-2.498001805406602e-13,-2.6501023597802487e-13,-2.8832491949515315e-13,-3.0686564400639327e-13,-3.291811268013589e-13,-3.2585045772748344e-13,-3.1863400806741993e-13,-3.1541436129600697e-13,-3.284039706841213e-13,-3.411715354673106e-13
21,8.6996664600563545e-01,2.2489960990585660e+11,1.0869966646005635e+00,-1.7424600446030791e-06,-1.4828308540634637e-06,-1.2284550392078744e-06,-9.8447170207883495e-07,-7.5605957835765856e-07,-5.4828356073190696e-07,-3.6617636805527443e-07,-2.1485898970922478e-07,-9.9200042106909701e-08,-2.4405154694268645e-08,-1.7369442208606617e-06,-1.4358524986221617e-06,-1.2610055407606882e-06,-9.8647518644846052e-07,-8.3191179696701468e-07,-5.8658755442950763e-07,-3.8000638735834517e-07,-2.8095857268344532e-07,-5.9114276287260905e-08,7.3289989975223247e-09,ok,1,-2.8543833963112775e-13,-2.8543833963112775e-13,-2.69340105774063e-13,-2.512434704726729e-13,-2.2104540420286867e-13,-1.9606538614880265e-13,-1.539879335155092e-13,-1.1468603844377867e-13,-8.526512829121202e-14,-7.360778653264788e-14,-5.1514348342607263e-14
22,-6.8527518300127666e-01,1.9272165646370358e+11,9.3147248169987229e-01,-2.0333915321117093e-06,-1.7304131084930351e-06,-1.4335651953925191e-06,-1.1488449498803120e-06,-8.8229578013329815e-07,-6.3982824343158739e-07,-4.2731535128685085e-07,-2.5073312391059295e-07,-1.1576307085492911e-07,-2.8479984404172692e-08,-1.9740638500856691e-06,-1.7502283173387902e-06,-1.4437667756771183e-06,-1.0923970457478171e-06,-8.1825145108661773e-07,-6.4422295232495926e-07,-4.0883839367673421e-07,-2.8585879964503553e-07,-6.4845814812838767e-08,1.6008744600767004e-08,ok,1,-1.9018120411828932e-13,-1.254552017826427e-13,-1.404432126150823e-13,-1.6286971771251046e-13,-1.7774670624248756e-13,-1.9018120411828932e-13,-1.7530421558831222e-13,-1.5476508963274682e-13,-1.389999226830696e-13,-1.4166445794216997e-13,-1.4221956945448255e-13
23,-2.9934125702173314e-01,2.0070662939222034e+11,9.7006587429782665e-01,-1.9524944716336657e-06,-1.6615698327741245e-06,-1.3765318063578556e-06,-1.1031389567538218e-06,-8.4719425936978403e-07,-6.1437312409678476e-07,-4.1031490878957139e-07,-2.4075788187361346e-07,-1.1115751801567520e-07,-2.7346928136178172e-08,-1.9668438219574886e-06,-1.6694347988265376e-06,-1.4003194737685151e-06,-1.1045036059057681e-06,-8.3815051479647020e-07,-6.0961233643960927e-07,-4.5276535452693166e-07,-2.6671833452730267e-07,-1.3640979100891801e-07,4.3855499648159532e-08,ok,1,1.8600676554569873e-12,1.6620038678638593e-12,1.6755485887642863e-12,1.6853185513809876e-12,1.6995294060961896e-12,1.709521413317816e-12,1.7439383270811959e-12,1.787014980436652e-12,1.822542117224657e-12,1.837419105754634e-12,1.8600676554569873e-12
24,8.6876502730256611e-01,2.2487474841489008e+11,1.0868765027302565e+00,-1.7426526858554110e-06,-1.4829947914768115e-06,-1.2285908535799988e-06,-9.8458054237149785e-07,-7.5614316607840385e-07,-5.4834417734790053e-07,-3.6621685143625333e-07,-2.1488274388642138e-07,-9.9211009371439413e-08,-2.4407852856300945e-08,-1.7336841487550042e-06,-1.5608130610746321e-06,-1.2076674362476921e-06,-9.5639327916454349e-07,-7.2611763182735884e-07,-5.4599710907978313e-07,-3.8094812369690086e-07,-2.6105872680474617e-07,-6.5754924201110753e-08,-7.3275957198643020e-08,ok,1,-4.564792988048794e-12,-4.128475339371107e-12,-4.169997680492088e-12,-4.2235104302790205e-12,-4.277245224670878e-12,-4.338196468722799e-12,-4.378608586819155e-12,-4.412692433675147e-12,-4.44855263737054e-12,-4.502287431762397e-12,-4.564792988048794e-12
25,2.0058233577274362e-01,2.1105004852713806e+11,1.0200582335772743e+00,-1.8568040473841931e-06,-1.5801374269320722e-06,-1.3090689200566610e-06,-1.0490748678092477e-06,-8.0567384572513989e-07,-5.8426311572202326e-07,-3.9020565456703499e-07,-2.2895850205833196e-07,-1.0570976376486858e-07,-2.6006673813663291e-08,-1.8134248441441042e-06,-1.5719900983299522e-06,-1.3461426401648235e-06,-1.0857833691486621e-06,-8.6470771589929053e-07,-6.0707155204951237e-07,-3.5881502841935108e-07,-2.0493935056054740e-07,-5.5460725167071205e-08,2.7726871785985267e-08,ok,1,-5.520028878436278e-12,-5.270894831710393e-12,-5.307754236127948e-12,-5.348277376526767e-12,-5.3788085097039584e-12,-5.413114401164876e-12,-5.4255488990406775e-12,-5.435429883959841e-12,-5.451639140119369e-12,-5.484945830858123e-12,-5.520028878436278e-12
26,4.3111122789051448e-01,2.1581969130505475e+11,1.0431111227890515e+00,-1.8157684404846332e-06,-1.5452161877252701e-06,-1.2801383295166650e-06,-1.0258901790725448e-06,-7.8786835070316480e-07,-5.7135082614762182e-07,-3.8158205970067403e-07,-2.2389848988307810e-07,-1.0337356446724298e-07,-2.5431922996583669e-08,-1.8197885668693044e-06,-1.6037726354580948e-06,-1.2673595023932880e-06,-1.0701252850050755e-06,-7.5146050404353930e-07,-5.6757992670864343e-07,-3.6625625655932785e-07,-2.4713394791787983e-07,-1.0543123737987910e-07,-3.4543674761136749e-08,ok,1,-3.0563329644905934e-12,-2.632560835991171e-12,-2.6677549058717887e-12,-2.7111646261346323e-12,-2.7535751456753133e-12,-2.8083091407893335e-12,-2.847833080465989e-12,-2.8850255517909318e-12,-2.9258817590971375e-12,-2.986499936241671e-12,-3.0563329644905934e-12
27,-1.5675317263423816e+00,1.7446776858197614e+11,8.4324682736576184e-01,-2.2461374240909245e-06,-1.9114595397609059e-06,-1.5835535775551331e-06,-1.2690441538943226e-06,-9.7460697538036856e-07,-7.0677099804287256e-07,-4.7202370387445119e-07,-2.7696636096943482e-07,-1.2787491325147320e-07,-3.1459735027684210e-08,-2.2835339087181781e-06,-1.8407508859528573e-06,-1.6054432046827477e-06,-1.3095876779278122e-06,-9.3318253198330887e-07,-7.1867993243430221e-07,-4.9067977442517478e-07,-2.2978014184517413e-07,-1.2164323822667196e-07,-7.6694837871342539e-09,ok,1,4.902966921349616e-12,4.403144515663371e-12,4.453992730191203e-12,4.5070613907682855e-12,4.565237077258644e-12,4.614753024156926e-12,4.68158845023936e-12,4.747313653297169e-12,4.8050452505776775e-12,4.845901457883883e-12,4.902966921349616e-12
28,-2.4212381743867176e-01,2.0189045821719388e+11,9.7578761825613280e-01,-1.9410455935860403e-06,-1.6518268549274185e-06,-1.3684602112734882e-06,-1.0966704603925058e-06,-8.4222655067770124e-07,-6.1077061301388060e-07,-4.0790893764855212e-07,-2.3934614541619522e-07,-1.1050572161558447e-07,-2.7186573446447141e-08,-1.9435939234843199e-06,-1.7141185267671646e-06,-1.3550161766783874e-06,-1.0695474912984657e-06,-8.3848316983842385e-07,-6.3446546081858808e-07,-4.4956640801144613e-07,-2.9886508341765610e-07,-1.2704941491775470e-07,-4.9944418879044938e-08,ok,1,4.595435143528448e-12,4.248379426030624e-12,4.29323243622548e-12,4.3374193126055616e-12,4.382716412010268e-12,4.4142467459096224e-12,4.459099756104479e-12,4.50417481090426e-12,4.543476705975991e-12,4.5643488988389436e-12,4.595435143528448e-12
29,-6.1480695409895636e-01,1.9417964411969260e+11,9.3851930459010435e-01,-2.0181239186206358e-06,-1.7174203925781425e-06,-1.4228013464376731e-06,-1.1402189079305887e-06,-8.7567110862097907e-07,-6.3502412668014259e-07,-4.2410687642136252e-07,-2.4885050742233687e-07,-1.1489386991918939e-07,-2.8266143937508049e-08,-1.9868906811259758e-06,-1.7319308810005383e-06,-1.4026191029691867e-06,-1.1218824058702455e-06,-9.3304049017148026e-07,-6.5807262011520674e-07,-4.2588106921398134e-07,-1.9637551440299453e-07,-1.3426297469420473e-07,-6.7027849905373550e-08,ok,1,-2.1983526110602725e-12,-1.7642554084318363e-12,-1.8127721546079556e-12,-1.872502153332789e-12,-1.9301227283108346e-12,-1.992406239992306e-12,-2.0293766667123236e-12,-2.0571322423279526e-12,-2.0887735985297695e-12,-2.1396218130576017e-12,-2.1983526110602725e-12
30,-1.4227852713644460e+00,1.7746257273546960e+11,8.5772147286355538e-01,-2.2082322952256231e-06,-1.8792023326111979e-06,-1.5568300112324131e-06,-1.2476281525074216e-06,-9.5815980585325798e-07,-6.9484374663247609e-07,-4.6405797607381771e-07,-2.7229236128825119e-07,-1.2571693528736807e-07,-3.0928830151814910e-08,-2.2606083173074361e-06,-1.9376801980091777e-06,-1.5125965451843593e-06,-1.2937962495736374e-06,-9.1561868952672182e-07,-7.8131371786401949e-07,-4.5260369878059161e-07,-2.2292309996110452e-07,-7.2371908028506171e-08,-6.1721577992484336e-08,ok,1,1.113775738303957e-12,1.0316192344816955e-12,1.043165553937797e-12,1.049382802875698e-12,1.0580425424677742e-12,1.0589307208874743e-12,1.0793588245405772e-12,1.1008971512183052e-12,1.113775738303957e-12,1.106892355551281e-12,1.1028955526626305e-12
31,-1.2375638261485453e+00,1.8129480443698660e+11,8.7624361738514545e-01,-2.1615544114650326e-06,-1.8394795243567999e-06,-1.5239215484512673e-06,-1.2212556363525902e-06,-9.3790610693822395e-07,-6.8015605471372235e-07,-4.5424866193944747e-07,-2.6653661212331502e-07,-1.2305951536608934e-07,-3.0275052765343324e-08,-2.1984063590290256e-06,-1.8714111442648132e-06,-1.5139653670055202e-06,-1.3129938662427403e-06,-9.3765587759690726e-07,-6.4325017924129952e-07,-4.1928375403212493e-07,-2.7913402071850111e-07,-1.5437884202086826e-07,3.9285201577998930e-08,ok,1,-3.8292702342346274e-12,-3.6417535653754385e-12,-3.6697311855959924e-12,-3.6985969842362465e-12,-3.717803842562262e-12,-3.74289488291879e-12,-3.748890087251766e-12,-3.752997912442879e-12,-3.763878098084206e-12,-3.795186387378635e-12,-3.8292702342346274e-12
32,1.1436585564051331e+00,2.3056229553202222e+11,1.1143658556405134e+00,-1.6996646542052360e-06,-1.4464120417698299e-06,-1.1982837803880017e-06,-9.6029275406996123e-07,-7.3749050704955218e-07,-5.3481753658814307e-07,-3.5718295631314242e-07,-2.0958198242660263e-07,-9.6763656525172684e-08,-2.3805756087632579e-08,-1.6919949065216215e-06,-1.5006453190840306e-06,-1.1399475331497216e-06,-9.4740560656741089e-07,-7.4373522970894632e-07,-5.5059509801248069e-07,-3.7124840570451243e-07,-2.0967497171313324e-07,-1.6335928169218930e-07,7.9767735090561469e-09,ok,1,1.2012613126444194e-12,8.01581023779363e-13,8.402167850363185e-13,8.799627693178991e-13,9.228173780684301e-13,9.561240688071848e-13,1.0107470416187425e-12,1.0698109065288008e-12,1.1219913886861832e-12,1.1550760348200129e-12,1.2012613126444194e-12
33,6.7391968956518877e-01,2.2084339837710376e+11,1.0673919689565190e+00,-1.7744636569944923e-06,-1.5100658796483603e-06,-1.2510179662814442e-06,-1.0025534083774045e-06,-7.6994605900630228e-07,-5.5835383730005397e-07,-3.7290189762268850e-07,-2.1880528612312530e-07,-1.0102204066956883e-07,-2.4853402052131738e-08,-1.7864583650319393e-06,-1.4396361625637706e-06,-1.2576727550218695e-06,-1.0286099526552779e-06,-7.2941104656411918e-07,-5.6350471258009700e-07,-3.8413298696914335e-07,-1.7895623148548963e-07,-1.1676160214991525e-07,-2.7514641937824447e-08,ok,1,-1.4808154702450338e-12,-1.4258594305260885e-12,-1.4288570326925765e-12,-1.4369616607723401e-12,-1.4417356197782283e-12,-1.454392162258955e-12,-1.447508779506279e-12,-1.4409584636609907e-12,-1.4421797089880783e-12,-1.4619416788264061e-12,-1.4808154702450338e-12
34,1.0906274137998784e-01,2.0915650811915195e+11,1.0109062741379988e+00,-1.8736141076025356e-06,-1.5944427626714899e-06,-1.3209202122850291e-06,-1.0585723760285739e-06,-8.1296779032976087e-07,-5.8955257971942772e-07,-3.9373827318676723e-07,-2.3103131432553806e-07,-1.0666677777887583e-07,-2.6242118018730634e-08,-1.9117090334216804e-06,-1.5893243366035935e-06,-1.2996344522917502e-06,-1.0754206209763841e-06,-7.4241774034394022e-07,-5.7593451156675451e-07,-3.7193481064079377e-07,-2.0299970582168286e-07,-2.9828595529681474e-09,-6.2877483154897305e-08,ok,1,2.7424729154290617e-12,2.6576518763476997e-12,2.673417043297377e-12,2.6838531397288534e-12,2.695399459184955e-12,2.6965096822095802e-12,2.7131630275789576e-12,2.731148640577885e-12,2.7424729154290617e-12,2.7358115772813107e-12,2.73137068518281e-12
35,1.3830031362165949e+00,2.3551433488832135e+11,1.1383003136216594e+00,-1.6639266756017413e-06,-1.4159990762045997e-06,-1.1730880807546759e-06,-9.4010116991627324e-07,-7.2198367168858166e-07,-5.2357220202615078e-07,-3.4967265313717854e-07,-2.0517520936974502e-07,-9.4729056653930802e-08,-2.3305204640836601e-08,-1.7520281407959926e-06,-1.4393871334357031e-06,-1.2286574540790489e-06,-9.7294219448216376e-07,-7.3425278460203178e-07,-4.7407795836117477e-07,-3.3697245399855119e-07,-2.9691319525630018e-07,-9.3327684067979323e-08,-4.9308007368565442e-08,ok,1,-1.919242542669508e-12,-1.546762717907768e-12,-1.580957587066223e-12,-1.6261436641684668e-12,-1.669886451338698e-12,-1.7215118219837677e-12,-1.7532642004880472e-12,-1.7817969322209137e-12,-1.8139933999350433e-12,-1.8629542353210127e-12,-1.919242542669508e-12
36,-1.2067412095738188e+00,1.8193252437391769e+11,8.7932587904261816e-01,-2.1539776115149751e-06,-1.8330316790958751e-06,-1.5185798144422499e-06,-1.2169748236211182e-06,-9.3461850663246512e-07,-6.7777193413183934e-07,-4.5265640443220424e-07,-2.6560233326425738e-07,-1.2262816035374944e-07,-3.0168930977684703e-08,-2.1572447075353798e-06,-1.8102526143145801e-06,-1.5605769882121439e-06,-1.2694038531810855e-06,-9.1720243472836154e-07,-6.7885973182342191e-07,-5.2898028178380498e-07,-2.9173716881629099e-07,-1.3723069977585800e-07,-4.9481849791925977e-08,ok,1,-1.8618440122963875e-13,-1.6486811915683575e-13,-1.7208456881689926e-13,-1.8129941992128806e-13,-1.8207657603852567e-13,-1.8618440122963875e-13,-1.6786572132332367e-13,-1.4666046155298318e-13,-1.305622276959184e-13,-1.3344880755994382e-13,-1.3167245072054357e-13
37,1.0241684433044138e+00,2.2809004509196832e+11,1.1024168443304414e+00,-1.7180871885509210e-06,-1.4620895905448820e-06,-1.2112718860390127e-06,-9.7070129330741855e-07,-7.4548410988301888e-07,-5.4061438269666780e-07,-3.6105443488047880e-07,-2.1185362540038925e-07,-9.7812470349330973e-08,-2.4063784845286855e-08,-1.7618329442421835e-06,-1.4667058167506660e-06,-1.2257656879007172e-06,-1.0702504317338522e-06,-7.3471490921865585e-07,-5.6531472756858004e-07,-3.9023706231165536e-07,-1.5373794658610899e-07,-6.7325793115265336e-08,-1.0526775719601798e-08,ok,1,2.098321516541546e-12,1.5996093338799255e-12,1.645128477889557e-12,1.6930901125533637e-12,1.7501555760190968e-12,1.8025581027814042e-12,1.8707257964933888e-12,1.937117133365973e-12,1.9975132659055816e-12,2.0408119638659628e-12,2.098321516541546e-12
38,-3.2633298589390819e-02,2.0622481705218552e+11,9.9673667014106093e-01,-1.9002493972829429e-06,-1.6171093537748438e-06,-1.3396984080490383e-06,-1.0736210361387951e-06,-8.2452493676042249e-07,-5.9793365652644891e-07,-3.9933565469769446e-07,-2.3431565444514155e-07,-1.0818315220937530e-07,-2.6615175849803728e-08,-1.9488417565208403e-06,-1.5198867175934142e-06,-1.3311197409610651e-06,-1.0348536133367335e-06,-8.1581437795181880e-07,-5.8814192874137626e-07,-3.6802301593111189e-07,-2.5939396535659106e-07,-7.8122413158775842e-08,2.1026285125563086e-08,ok,1,8.033573806187633e-13,8.033573806187633e-13,7.920331057675867e-13,7.709388682997087e-13,7.556177905598815e-13,7.398526236102043e-13,7.487344078072056e-13,7.616129948928574e-13,7.700506898800086e-13,7.609468610780823e-13,7.531752999057062e-13
39,4.6678421448052260e-01,2.1655776539760202e+11,1.0466784214480522e+00,-1.8095799224304306e-06,-1.5399497682513108e-06,-1.2757753507430032e-06,-1.0223937310933837e-06,-7.8518313082410124e-07,-5.6940354321021710e-07,-3.8028154835099507e-07,-2.2313539707025249e-07,-1.0302124577085480e-07,-2.5345245691774966e-08,-1.8048028473200539e-06,-1.5528278058458777e-06,-1.3096151924442387e-06,-1.0042404866246074e-06,-7.5339362726994254e-07,-6.0081092066152198e-07,-3.5604450569073746e-07,-1.5619355437680790e-07,-1.0797245748358633e-07,-1.9787801676459088e-08,ok,1,5.575095940457686e-12,5.1396664701997e-12,5.181632900530531e-12,5.221378884812111e-12,5.268008251846368e-12,5.311751039016599e-12,5.373701483790683e-12,5.435207839354916e-12,5.489830812166474e-12,5.526024082769254e-12,5.575095940457686e-12
40,4.6656542393905287e-01,2.1655323862129901e+11,1.0466565423939054e+00,-1.8096177494393800e-06,-1.5399819589784586e-06,-1.2758020192337370e-06,-1.0224151029576898e-06,-7.8519954409696934e-07,-5.6941544588022776e-07,-3.8028949766185471e-07,-2.2314006143705657e-07,-1.0302339930132962e-07,-2.5345775502479577e-08,-1.7878790370805811e-06,-1.5404437973661883e-06,-1.2724413486277829e-06,-9.8264716087742713e-07,-7.6666737778070829e-07,-5.8439997338784895e-07,-3.4935290810829221e-07,-2.4363296924985359e-07,-1.5344187454835642e-07,1.5944528323861390e-08,ok,1,-5.558886684298159e-13,-5.145883719137601e-13,-5.196953978270358e-13,-5.268008251846368e-13,-5.28355137419112e-13,-5.349054532644004e-13,-5.235811784132238e-13,-5.156985949383852e-13,-5.171418848703979e-13,-5.370148770111882e-13,-5.558886684298159e-13
41,-1.0826994587390488e+00,1.8449894819868909e+11,8.9173005412609518e-01,-2.1240152756163765e-06,-1.8075337767091374e-06,-1.4974560115551863e-06,-1.2000464171928843e-06,-9.2161774307641961e-07,-6.6834396689386683e-07,-4.4635984723336823e-07,-2.6190774225182396e-07,-1.2092237376089783e-07,-2.9749274042167760e-08,-2.0557445347308751e-06,-1.8263216136137433e-06,-1.4695550853486101e-06,-1.1342024799447057e-06,-9.8960086458948282e-07,-6.6958852255182035e-07,-3.8932948274675444e-07,-2.9370838900134009e-07,-1.4310893028963802e-07,-6.8315470891802580e-08,ok,1,3.849809360190193e-12,3.277378368693462e-12,3.325562047962194e-12,3.3726355042063005e-12,3.4270364324129332e-12,3.481215316014641e-12,3.560263195367952e-12,3.6421976545852885e-12,3.717914864864724e-12,3.775202372935382e-12,3.849809360190193e-12
